date,ticker,name,cash_buy,deposit_buy,sell
2024-12-22,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-22,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-22,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-22,INR,INDIAN RUPEE,,294.08,305.62
2024-12-22,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-22,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-22,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-22,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-22,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-22,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-22,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-23,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-23,EUR,EURO,23737.79,23977.57,25045.79
2024-12-23,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-23,JPY,YEN,167.24,168.93,176.91
2024-12-23,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-23,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-23,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-23,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-23,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-23,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-23,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-23,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-23,INR,INDIAN RUPEE,,294.08,305.62
2024-12-23,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-23,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-23,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-23,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-23,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-23,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-23,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-24,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-24,EUR,EURO,23737.79,23977.57,25045.79
2024-12-24,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-24,JPY,YEN,167.24,168.93,176.91
2024-12-24,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-24,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-24,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-24,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-24,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-24,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-24,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-24,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-24,INR,INDIAN RUPEE,,294.08,305.62
2024-12-24,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-24,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-24,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-24,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-24,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-24,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-24,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-25,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-25,EUR,EURO,23737.79,23977.57,25045.79
2024-12-25,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-25,JPY,YEN,167.24,168.93,176.91
2024-12-25,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-25,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-25,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-25,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-25,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-25,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-25,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-25,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-25,INR,INDIAN RUPEE,,294.08,305.62
2024-12-25,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-25,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-25,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-25,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-25,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-25,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-25,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-26,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-26,EUR,EURO,23737.79,23977.57,25045.79
2024-12-26,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-26,JPY,YEN,167.24,168.93,176.91
2024-12-26,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-26,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-26,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-26,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-26,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-26,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-26,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-26,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-26,INR,INDIAN RUPEE,,294.08,305.62
2024-12-26,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-26,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-26,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-26,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-26,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-26,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-26,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-27,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-27,EUR,EURO,23737.79,23977.57,25045.79
2024-12-27,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-27,JPY,YEN,167.24,168.93,176.91
2024-12-27,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-27,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-27,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-27,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-27,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-27,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-27,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-27,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-27,INR,INDIAN RUPEE,,294.08,305.62
2024-12-27,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-27,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-27,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-27,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-27,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-27,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-27,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-28,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-28,EUR,EURO,23737.79,23977.57,25045.79
2024-12-28,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-28,JPY,YEN,167.24,168.93,176.91
2024-12-28,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-28,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-28,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-28,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-28,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-28,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-28,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-28,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-28,INR,INDIAN RUPEE,,294.08,305.62
2024-12-28,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-28,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-28,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-28,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-28,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-28,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-28,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-29,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-29,EUR,EURO,23737.79,23977.57,25045.79
2024-12-29,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-29,JPY,YEN,167.24,168.93,176.91
2024-12-29,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-29,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-29,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-29,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-29,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-29,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-29,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-29,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-29,INR,INDIAN RUPEE,,294.08,305.62
2024-12-29,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-29,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-29,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-29,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-29,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-29,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-29,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-30,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-30,EUR,EURO,23737.79,23977.57,25045.79
2024-12-30,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-30,JPY,YEN,167.24,168.93,176.91
2024-12-30,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-30,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-30,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-30,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-30,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-30,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-30,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-30,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-30,INR,INDIAN RUPEE,,294.08,305.62
2024-12-30,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-30,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-30,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-30,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-30,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-30,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-30,SEK,SWEDISH KRONA,,2218.03,2310.55
2024-12-31,USD,US DOLLAR,23130.00,23160.00,23440.00
2024-12-31,EUR,EURO,23737.79,23977.57,25045.79
2024-12-31,GBP,POUND STERLING,27507.86,27785.72,28656.57
2024-12-31,JPY,YEN,167.24,168.93,176.91
2024-12-31,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2024-12-31,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2024-12-31,THB,THAILAND BAHT,578.22,642.47,666.59
2024-12-31,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2024-12-31,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2024-12-31,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2024-12-31,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2024-12-31,DKK,DANISH KRONE,,3215.58,3336.32
2024-12-31,INR,INDIAN RUPEE,,294.08,305.62
2024-12-31,KRW,KOREAN WON,15.54,17.27,18.92
2024-12-31,KWD,KUWAITI DINAR,,75785.83,78759.18
2024-12-31,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2024-12-31,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2024-12-31,RUB,RUSSIAN RUBLE,,380.32,515.00
2024-12-31,SAR,SAUDI RIAL,,6194.31,6437.33
2024-12-31,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-01,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-01,EUR,EURO,23737.79,23977.57,25045.79
2025-01-01,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-01,JPY,YEN,167.24,168.93,176.91
2025-01-01,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-01,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-01,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-01,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-01,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-01,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-01,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-01,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-01,INR,INDIAN RUPEE,,294.08,305.62
2025-01-01,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-01,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-01,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-01,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-01,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-01,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-01,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-02,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-02,EUR,EURO,23737.79,23977.57,25045.79
2025-01-02,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-02,JPY,YEN,167.24,168.93,176.91
2025-01-02,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-02,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-02,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-02,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-02,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-02,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-02,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-02,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-02,INR,INDIAN RUPEE,,294.08,305.62
2025-01-02,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-02,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-02,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-02,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-02,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-02,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-02,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-03,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-03,EUR,EURO,23737.79,23977.57,25045.79
2025-01-03,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-03,JPY,YEN,167.24,168.93,176.91
2025-01-03,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-03,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-03,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-03,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-03,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-03,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-03,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-03,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-03,INR,INDIAN RUPEE,,294.08,305.62
2025-01-03,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-03,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-03,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-03,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-03,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-03,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-03,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-04,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-04,EUR,EURO,23737.79,23977.57,25045.79
2025-01-04,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-04,JPY,YEN,167.24,168.93,176.91
2025-01-04,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-04,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-04,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-04,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-04,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-04,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-04,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-04,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-04,INR,INDIAN RUPEE,,294.08,305.62
2025-01-04,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-04,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-04,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-04,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-04,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-04,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-04,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-05,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-05,EUR,EURO,23737.79,23977.57,25045.79
2025-01-05,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-05,JPY,YEN,167.24,168.93,176.91
2025-01-05,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-05,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-05,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-05,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-05,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-05,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-05,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-05,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-05,INR,INDIAN RUPEE,,294.08,305.62
2025-01-05,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-05,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-05,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-05,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-05,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-05,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-05,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-06,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-06,EUR,EURO,23737.79,23977.57,25045.79
2025-01-06,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-06,JPY,YEN,167.24,168.93,176.91
2025-01-06,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-06,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-06,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-06,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-06,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-06,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-06,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-06,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-06,INR,INDIAN RUPEE,,294.08,305.62
2025-01-06,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-06,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-06,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-06,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-06,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-06,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-06,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-07,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-07,EUR,EURO,23737.79,23977.57,25045.79
2025-01-07,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-07,JPY,YEN,167.24,168.93,176.91
2025-01-07,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-07,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-07,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-07,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-07,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-07,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-07,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-07,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-07,INR,INDIAN RUPEE,,294.08,305.62
2025-01-07,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-07,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-07,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-07,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-07,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-07,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-07,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-08,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-08,EUR,EURO,23737.79,23977.57,25045.79
2025-01-08,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-08,JPY,YEN,167.24,168.93,176.91
2025-01-08,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-08,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-08,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-08,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-08,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-08,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-08,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-08,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-08,INR,INDIAN RUPEE,,294.08,305.62
2025-01-08,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-08,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-08,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-08,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-08,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-08,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-08,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-09,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-09,EUR,EURO,23737.79,23977.57,25045.79
2025-01-09,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-09,JPY,YEN,167.24,168.93,176.91
2025-01-09,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-09,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-09,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-09,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-09,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-09,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-09,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-09,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-09,INR,INDIAN RUPEE,,294.08,305.62
2025-01-09,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-09,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-09,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-09,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-09,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-09,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-09,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-10,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-10,EUR,EURO,23737.79,23977.57,25045.79
2025-01-10,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-10,JPY,YEN,167.24,168.93,176.91
2025-01-10,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-10,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-10,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-10,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-10,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-10,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-10,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-10,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-10,INR,INDIAN RUPEE,,294.08,305.62
2025-01-10,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-10,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-10,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-10,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-10,RUB,RUSSIAN RUBLE,,380.32,515.00
2025-01-10,SAR,SAUDI RIAL,,6194.31,6437.33
2025-01-10,SEK,SWEDISH KRONA,,2218.03,2310.55
2025-01-11,USD,US DOLLAR,23130.00,23160.00,23440.00
2025-01-11,EUR,EURO,23737.79,23977.57,25045.79
2025-01-11,GBP,POUND STERLING,27507.86,27785.72,28656.57
2025-01-11,JPY,YEN,167.24,168.93,176.91
2025-01-11,AUD,AUSTRALIAN DOLLAR,15459.54,15615.70,16105.12
2025-01-11,SGD,SINGAPORE DOLLAR,16298.15,16462.77,16978.74
2025-01-11,THB,THAILAND BAHT,578.22,642.47,666.59
2025-01-11,CAD,CANADIAN DOLLAR,17589.12,17766.79,18323.64
2025-01-11,CHF,SWISS FRANC,23712.27,23951.79,24702.48
2025-01-11,HKD,HONGKONG DOLLAR,2895.02,2924.26,3015.91
2025-01-11,CNY,YUAN RENMINBI,3407.18,3441.60,3550.00
2025-01-11,DKK,DANISH KRONE,,3215.58,3336.32
2025-01-11,INR,INDIAN RUPEE,,294.08,305.62
2025-01-11,KRW,KOREAN WON,15.54,17.27,18.92
2025-01-11,KWD,KUWAITI DINAR,,75785.83,78759.18
2025-01-11,MYR,MALAYSIAN RINGGIT,,5231.26,5341.53
2025-01-11,NOK,NORWEGIAN KRONER,,2299.34,2395.24
2025-01-11,RUB,RUSSIAN RUBLE,,380.32,515.00
